_id,Company,Number,Category,Domain,Title,Description,Youtube,Dataset,Logo
5e00fa83b13f24e35733b47c,Education department Gujarat,AD363,Hardware,Miscellaneous,Cost Effective harmonic filters.,"Many UPS, Variable frequency Drives, soft starters required to install in many applications in continuous plant industries like Pharmaceuticals, chemical, agro, food, textile etc.They are the sources of harmonic generation. Because of harmonics, power quality disturbances, voltage deflection, neutral loading, requirement of higher capacity switchgears, life of switchgear decreases.Also, for neutral loading and unbalancing in the power system occurs and life of distribution devices like transformer will also decreases.Presently in market many devices like active filters, passive filters are available. But it leads to plant modifications and also its not cost effective solution. It also leads to shut down because of retrofication.Hence, task is to find out cost effective harmonic filters.Use of UPS, Variable frequency Drives, soft starters etc. is going to increase day by day. Hence harmonic generation cannot be eliminated.Problem solution is find out cost effective harmonic filters, which do not demand system modifications.Pharmaceuticals, chemical, agro, food, textile and other continuous plant industries.Cost effective harmonic filters if possible to install without system modification then it will benefit power system.Reduction in Neutral current, increase in power quality, increase in life of switch gears, cost saving in switch gear cost.Reduction in Neutral current, increase in power quality, increase in life of switch gears, cost saving in switch gear cost.Hence, efficient operation of all continuous plant industries.","
 
","
GJ820191210125324.pdf
",/storage/company_logo/EducationdepartmentGujarat.png
5e00fa83b13f24e35733b47d,Ministry of Power,PK365,Hardware,Robotics & Drones,Remotely Operated Vehicle (ROV) for inspection of the HRT (Head Race Tunnels) in Hydro-electric Plant.,"In Hydroelectric Project (HEps)s, monitoring and upkeep of HRT (HeadRace Tunnels) is a critical task for proper operation and safety of the plantespecially in Himalayan Rivers carrying huge silts. For inspection of theHRTs, the HRT needs to be emptied  inspected which is a cumbersomeprocess. In order to avoid interruption in operation of the plant, services<ul><li>a Remotely Operated Vehicle (ROV) for inspection of the HRT in</li></ul>submerged condition could be considered for deployment.Apart from problems of excessive silt in HEPs especially in HimalayanRegion during the monsoon season, cases of high acidity in the water has also been reported in some projects, due to which problem of abrasion/erosion of submerged EM equipment/components occurs resulling into safety hazards and higher OM cost. As such, there is needto explore abrasion/erosion resistant materials which could be utilized formanufacturing of underwater/ submerged EM equipment for HydroPower Plant for improved  sustainable performance and OM costminimization.","
 
","
ProblemStatement220191210140335.pdf
",/storage/company_logo/MinistryofPower.png
5e00fa83b13f24e35733b47e,Ministry of Power,PK366,Software,Energy / Renewable Energy,Remote Sensing /Satellite Imagery Application to Find Naturally Occurring Depression(s) Sites For Pump Storage Projects (PSP's),Desgn a Remote Sensing or Satellite Imagery based Application to identify Naturally Occurring Depression(s) Sites that can be used for Pump Storage Projects (PSP's). Use publically available dataset for the images with well known Naturally Occuring Depressions and use that to learn process of identifying them in any image.,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/MinistryofPower.png
5e00fa83b13f24e35733b47f,Ministry of Power,PK367,Software,Security & Surveillance,Integrated Automatic Flood Warning and alert system using IOT,Design a IoT based system that is able to sense the pressure on walls of dams. Additionally design a backend system to predict the areas that need to be vacated if dams are open. Ensure that this system warns the respective users directly based on the dashboard output.,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/MinistryofPower.png
5e00fa83b13f24e35733b480,Ministry of Power,PK368,Software,Smart Vehicles,Solution For Predictive Maintenance and Battery Life saver for Electric Vehicles,"In line with the Government of India's vision of 30 emobility by 2030, the National EMobility Programme was launched in India in March, 2018. Under this programme, electric vehicles (EVs) are being procured by EESL and leased out to government organisations at rentals that are equal to the present rentals for petrol and diesel cars hired by these organisations.Battery is critical component of EV which is the fuel who runs Electric vehicle and hence it is imperative to monitor the battery life and predict about it maintenance, charge and give enhanced enriched user experience which not only save energy costs but also improve the standard of living","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/MinistryofPower.png
5e00fa83b13f24e35733b481,Indian Space Research Organisation (ISRO),NM370,Software,Software - Mobile App development,Air/Water turbidity estimation mobile app,"Development of App for measurement of Air and water turbidity using smartphone.Air Quality: It would involve imaging sun by placing appropriate light diffusing mechanism in mobile, developing App for image processing taking care of different sun viewing geometry to estimate the atmospheric optical thickness.Water Quality: It would involve imaging water through mobile and developing App for image processing to estimate turbidity of water. Data set Link: https://vedas.sac.gov.in/vcms/en/sih2020.html","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b482,Indian Space Research Organisation (ISRO),NM371,Software,Sustainable Environment,Automated mapping of trees/farms in satellite image,Design and Implement algorithm for automated mapping of trees/plantation and farmland from 5m multispectral multitemporal (LISS IV) data.Participants need to develop algorithm for automatically classifying vegetation areas as either farm or tree/plantation by analysing seasonal changes apparent in multitemporal satellite imagery. Data Set link:https://vedas.sac.gov.in/vcms/en/sih2020.html,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b483,Indian Space Research Organisation (ISRO),NM372,Software,Agriculture and Rural Development,Extraction of crop cycle parameters from multi-temporal data,"For a given set of multispectral multitemporal data with timestamp of one year or more, develop and implement an algorithm for extracting crop cycle parameters.Participants need to develop a highperformance algorithm to analyse multitemporal data at each pixel to extracting parameters such as date of sowing, date of harvesting and number of harvests based on temporal profile.Data Set link:https://vedas.sac.gov.in/vcms/en/sih2020.html","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b484,Indian Space Research Organisation (ISRO),NM373,Software,Energy / Renewable Energy,Detecting clouds and predicting their movement from INSAT imagery,INSAT3D and INSAT3DR are two geostationary meteorological satellites of India having 6 channel Imager and 19 channel Sounder payloads. The imagery captured in the visible range by INSAT satellite can be used to detect clouds.Participants need to develop and implement algorithm to detect clouds in INSAT satellite images and predict the location of clouds in subsequent images.Data Set link:https://vedas.sac.gov.in/vcms/en/sih2020.html,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b485,Indian Space Research Organisation (ISRO),NM374,Software,Miscellaneous,Nowcasting of Meteorological Satellite Images using AI/ML techniques,"INSAT3D and INSAT3DR are two geostationary meteorological satellites of India having 6 channel Imager and 19 channel Sounder payloads.  INSAT3D and INSAT3DR Imager acquire images over its footprint every 30 Min. In order to have better revisit these satellites are programmed to acquire images in staggered mode, which provides images over Indian region every 15 Min.Nowcasting refers to forecasting for a shorter duration (3 to 6 Hrs.). Nowcasting of meteorological images will help in forecasting images with for next 3 hrs.These Nowcasted images help synoptic meteorologists, administrators and common man for better interpretation and decision support during extreme weather events.Machine learning (ML) provides techniques for predicting the new outcomes based on previously known results and Artificial Intelligence (AI) helps in decision making.Develop an AI/ML based software to generate nowcasted satellite images and its animation loop for next 3 Hrs. at an interval of 30 Min. using data form INSAT3D and INSAT3DR.Data Set link:https://vedas.sac.gov.in/vcms/en/sih2020.html","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b486,Indian Space Research Organisation (ISRO),NM377,Software,Software - Mobile App development,Web-map data visualization using augmented reality globe,"Develop an app to visualize globe in augmented reality on any surface. (Participants can use any physical marker or placeholder).When viewing the physical marker/placeholder from the phone camera, an augmented reality globe must appear over the placeholder. Moving the cameraIt should be possible to overlay any OGC Web Map Service (WMS) on the globe. The application must provide interface for selecting the data to be overlaid on the globe.","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b487,Indian Space Research Organisation (ISRO),NM378,Software,Software - Mobile App development,AI based crop identification mobile app,Develop a mobile application that can identify crop using only field photo of a crop. The team must target atleast 10 different crops for demonstration.The application will allow the user to take photos and automatically identify the crop. The photo and crop information along with geolocation information should be stored in an internal database which can be exported/emailed.,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b488,Ministry of Power,LN379,Software,Smart Communication,Development of IoT based advance Public Address and Flood Warning Systems across all Hydro Power project areas.,We are looking for advance Public address and Flood Warning Systems across all Hydro Power project areas. IoT sensors can be used for generating advance flood warning across hydro power project areas. IoT sensors data can be used with Public Address system to generate alarm.,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/MinistryofPower.png
5e00fa83b13f24e35733b489,Indian Space Research Organisation (ISRO),NM380,Software,Software - Mobile App development,App for recording and playing geo tagged videos,"Develop a mobile application for recording and playing geotagged videos.Unlike photos in which geotag data is of a single point and orientation pair, for videos geotag data is a sequence of point and orientation pairs.The mobile application should have two views. In one view the recorded video should play while simultaneously plotting fieldofview (orientation) cone and marker on an interactive map in the other view in a synchronized manner.The position shown on the map should match the play position of the video.Data Set link:https://vedas.sac.gov.in/vcms/en/sih2020.html","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b48a,Indian Space Research Organisation (ISRO),NM381,Software,Software - Mobile App development,App for identification of sky regions in a photo,"Generating local sky horizon has important applications for analysis of solar energy potential in an urban setting.Develop a mobile application for automatically detecting sky pixels in a photograph. The application should generate a mask image consisting of sky pixels marked in white colour in the image and other pixels marked in black colour.Further, using information about camera optics, the application should give angle of elevation of the lowest sky pixel for all pixel columns in the mask image.Data Set link:https://vedas.sac.gov.in/vcms/en/sih2020.html","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b48b,Ministry of Power,LN382,Software,Miscellaneous,Monitoring the battery life of Electric Vehicles.,Monitoring the battery life of Electric Vehicles.,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/MinistryofPower.png
5e00fa83b13f24e35733b48c,Indian Space Research Organisation (ISRO),NM383,Software,Security & Surveillance,Drone route planning,Develop an application for automatically planning a route (for shortest time to cover area) and schedule of drones for mapping a given area. The input provided will be.<ul><li>Map of area to be covered. (Shapefile)</li><li>Number of drones.</li><li>Range (in km based on battery life)</li><li>Top speed</li><li>Location of automatic charging station</li></ul>The software must have features for visualizing a simulated animation of the plan.,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b48d,Ministry of Power,LN384,Software,Software - Web App development,Auto fetching of regulatory compliance data of power sector stake holders for analysing and reporting purpose,We are looking for Auto fetching of regulatory compliance data of power sector stake holders. This would be helpful for analysing and reporting purpose. This tool should autofetch the new or additional regulatory compliance data and auto inform to users. Design should be easy to use so that analysis and reporting can be smoothly performed.,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/MinistryofPower.png
5e00fa83b13f24e35733b48e,Indian Space Research Organisation (ISRO),NM385,Software,Software - Mobile App development,Virtual reality based Earth/Moon explorer,Develop application to visualize Earth/Moon globe in virtual reality using a wearable mobile based headset (using Google Cardboard VR or similar technology).User should be able to select a location (e.g. peak of mount Everest) and explore the area in virtual reality in 3D as if he/she was present there.Data Set link:https://vedas.sac.gov.in/vcms/en/sih2020.html,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b48f,Indian Space Research Organisation (ISRO),NM386,Software,Sustainable Environment,Automated land use classification using AI/ML,Develop a deeplearning based software for automatically classifying landuse from multitemporal multispectral highresolution satellite imagery.The developed model should be scalable/efficient to allow rapid mapping of incoming datasets and must incorporate a webbased viewer for visualizing input as well as classified output. The viewer interface must also allow the user to visualize changes that have occurred within a given timeframe.Data Set link:https://vedas.sac.gov.in/vcms/en/sih2020.html,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b490,Indian Space Research Organisation (ISRO),NM387,Software,Miscellaneous,GNSS Reflected Signal Coverage Simulator,"Apart from determining location, GNSS can also be used for estimating geophysical parameters using its reflected signal. Based on the satellite altitude/position, the receivers receive reflected signals from a particular region. The reflected signals get changed with change in the surface and terrain characteristics.In this problem, the teams need to develop a software suite that will provide the following features.<ul><li>Run dynamic simulations to identify the reflected signal area coverage of a particular satellite with its time and position.</li><li>Tool to analyse the effect of the obstacle in the identified coverage area.</li></ul>The teams will be provided the following input<ul><li>Orbital parameters of all GNSS satellites</li><li>Digital elevation model of the study area</li><li>On ground locations of the GNSS receivers</li></ul>","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b491,Indian Space Research Organisation (ISRO),NM388,Software,Miscellaneous,Hyperspectral image analysis tool,"Hyperspectral Remote Sensing data provides data in large contiguous number more than 100 wavelength bands. In hyperspectral data the feature and its abundance is measured using its spectral response across these bands. Each feature behaves differently in different wavelength band and sensitive to particular wavelength region.Develop a tool to analyse the spectrum of each pixel in a hyperspectral remote sensing data cube for absorption dip, width of absorption and other characteristics at different percentile of the absorption depth. The developed tool must also provide functionality to prepare map of each of these properties and its visualization.","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b492,Indian Space Research Organisation (ISRO),NM389,Software,Software - Web App development,Web based volume rendering and 3D/4D visualization of Model Forecast,"The numerical weather models are used for generating forecast, these model forecast contains 4D information (i.e., Latitude, Longitude, Height/pressure and Time). These model forecasts are Gridded at a defined sampling interval, and are very useful for planning and decision supports.WebGL is a Javascript API for rendering highperformance interactive 3D and 2D graphics.The participants must develop a webbased tool for 3D/4D visualization of model forecast.","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b493,Indian Space Research Organisation (ISRO),NM390,Software,Miscellaneous,AI/ML based system for deriving value added parameters using satellite surface observations,"Subsurface information of the ocean like the mixed layer depth (MLD), sonic layer depth (SLD), tropical cyclone heat potential (TCHP) etc. is very useful in wide variety of applications such as airsea interaction studies, Naval applications, cyclone genesis and forecasting etc. This information is available either from in situ measurements or from Numerical models.In situ measurements in the ocean are quite sparse while the numerical models have inherent errors in simulating this information. Satellites provide wide spatial coverage of the oceans; however, they only give ocean surface information. Assuming that the derived quantities of the deeper ocean such as MLD, SLD, TCHP etc have signatures in the ocean surface as well, an artificial intelligence based technique linking the satellite surface observations of the ocean with these subsurface  quantities, may be envisaged.Satellite observations of sea surface temperature (SST), sea surface salinity (SSS), sea surface height anomaly (SSHA) and sea surface wind speed (WS) collocated with MLD, SLD, TCHP derived from in situ measurements (ARGO floats/moored buoys) can be used as training data set where we try develop a relationship between SST, SSS, SSHA, WS and the derived quantities MLD, TCHP and SLD.In this problem the participants must develop a software to generate MLD, SLD and TCHP using satellite data (SST, SSS, SSHA, WS)","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b494,Indian Space Research Organisation (ISRO),NM391,Software,Miscellaneous,Reconstruction of missing data in  Satellite Imagery,Short Wave InfraRed(SWIR) detectors used in satellite imaging cameras suffer from drop outs in pixel and line direction in raw data.Develop software to reconstruct missing parts of a satellite image so that observers are unable to identify regions that have undergone reconstruction.  Study shall also compare the performance of the proposed with existing state of art technique results.,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b495,Indian Space Research Organisation (ISRO),NM392,Software,Miscellaneous,Depth Estimation of Valles Marineris using ISRO’s Mars Color Camera (MCC) images,Valles Marineris is Grand Canyon system present along the equator of Mars. The Valles Marineris is a large tectonic crack present on the Martian crust running upto a length of around 4000 km. Mars Color Camera (MCC) captured multiple images of Valles Marineris at varying spatial resolution which can be used to estimate the depth of the canyon system.Develop software to generate depth map of Valles Marineris using image captured by MCC.Data Set link:https://vedas.sac.gov.in/vcms/en/sih2020.html,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b496,Indian Space Research Organisation (ISRO),NM393,Software,Miscellaneous,Field Data Analysis and Automated feature validation from crowd sourced field photos;,"Bhuvan is widely used for crowd sourcing and millions of photos are uploaded everyday pertaining to different subjects of interest like crops, dams, water bodies, prominent locations, grievances, infrastructure etc. Also, this has become an important platform for most of the ministerial activities, where in accountability and financial sanctions etc are also linked. Such important activities need more focused and automated validation mechanisms for understanding the photographs and relevance for the purpose.  Hence, extracting information from the photograph is essential.Develop software to automatically locate and extract text from field photographs. For example, given and image containing a traffic sign, the traffic sign should be identified and its text must be extracted.data set: https://sid.erda.dk/public/archives/daaeac0d7ce1152aea9b61d9f1e19370/publishedarchive.html","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b497,Indian Space Research Organisation (ISRO),NM394,Software,Sustainable Environment,Air pollution hot spots detection and identifying the source trajectories using ML/AI techniques,"At present, air pollution is a global problem. India is also a big sufferer of this problem. India signed COP21 agreement for cutting the carbon emissions from 2025. Hence a study identifying the hot spots of pollutants and their transport namely carbon monoxide (CO), sulphur dioxide (SO2) and oxides of nitrogen (NONO2) using advanced data analysis techniques.Satellite provides columnar concentration of these pollutants which are 90 representation of surface concentrations. Pollution sources are mainly from the land surface activities.Satellite provides these observations on daily basis with different spatial resolutions. Challenges involved in the current statement is mining the datasets from different satellites parameters and providing the final output with moderate spatial resolution on pollution information. Hence information will be useful for change detection analysis. Identification of source pathways.Participants must develop AI/ML based software/algorithm to identify/analyse<ul><li>Location of hot spots.</li><li>Longterm occurrence of hot spots and changes.  Dataset Links: Satellite based data (freely available),</li></ul>Sentinel5p/TROPOMI (https://s5phub.copernicus.eu/dhus//home),MOPITT (https://eosweb.larc.nasa.gov/project/mopitt/mopitttable),Aura/OMI (https://giovanni.gsfc.nasa.gov/giovanni/serviceTmAvMpstarttimeendtimedataKeywordOzone) andWinds (https://cds.climate.copernicus.eu/cdsapp/dataset/reanalysisera5singlelevelstabform; https://giovanni.gsfc.nasa.gov/giovanni/serviceTmAvMpstarttimeendtimevariableFacetsdataFieldMeasurement3AWind3B)","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b498,Indian Space Research Organisation (ISRO),NM395,Software,Sustainable Environment,Identify shifting cultivation locations in dense temporal stacks,"Shifting cultivation is an agricultural system involving the clearing and burning of natural vegetation, followed by the cultivation of new fields for a few years. This is followed by a period of fallow during which the vegetation regenerates, after which the cycle begins all over again. This is typically followed in the hilly regions of the country. The cycle is likely to be over 7 to 20 years.Using multitemporal satellite imagery. Develop AI/ML based software/algorithm to map/visualize/analyse<ul><li>Areas exhibiting shifting cultivation.</li><li>Longterm changes.</li></ul>","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa83b13f24e35733b499,Indian Space Research Organisation (ISRO),NM396,Software,Miscellaneous,Sentiment Analysis from text feedback:,Webportals like Bhuvan get vast amount of feedback from the users. To go through all the feedbacks can be a tedious job.Develop software to categorize opinions expressed in feedback forums. This can be utilized for feedback management system. The software must provide the following output.<ul><li>Classification of individual comments/reviews.</li><li>Determining overall rating based on individual comments/reviews. The MultiDomain Sentiment Dataset contains product reviews taken from Amazon.com from many product types (domains).</li></ul>http://jmcauley.ucsd.edu/data/amazon/,"
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa84b13f24e35733b49a,Indian Space Research Organisation (ISRO),NM397,Software,Miscellaneous,Voice command driven Web-GIS Applications (mobile/ desktop),"As on date, Bhuvan is driven by GUI based features. Develop software for voice based navigation of Bhuvan portal and/or applications listed on Bhuvan portal.Solution can be provided for atleast 2 languages<ul><li>Language1: Hindi or any other Indian regional language. (Participant may have to prepare the datasets for desired language, and may also use online datasets, If available)</li><li>Language2: English (Participant may use online available datasets).</li></ul>Specific focus should be on providing voicebased navigation for WebGIS applications.","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa84b13f24e35733b49b,Indian Space Research Organisation (ISRO),NM398,Software,Sustainable Environment,Change detection and extraction of information / features of interest in RS images using time series information,"Bhuvan  The EOS visualisation platform has large amounts of satellite data along with derived information from various sensors and collateral data. Users of Bhuvan are widely interested in downloading data and carrying out change detection analysis for each of their areas of interest as on date. Utilities for change detection on Bhuvan platform, directly using knowledge base / Deep Learning based algorithms for identifying the changes in given / selected time series data and extracting features of interest changed over time will be a very good value addition for water resources, urban dynamics, infrastructure monitoring and disaster management. This is possible only by identification / detection of features on the fly from RS images, which are more amenable for noise from different implicit processes in atmosphere and data processing algorithms.Given time series tiles of Bhuvan Imagery / RS image ( 2 dates ) the system shoulda)Identify changes and highlight areas of change.b)Extract features that are evident from image 2 and not in image1, categorise in known lists i.e. water, roads, buildings, parks, treesc)Find features that are missing in image2 w.r.t. image 1. Data Set link:https://vedas.sac.gov.in/vcms/en/sih2020.html","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa84b13f24e35733b49c,Indian Space Research Organisation (ISRO),NM399,Software,Miscellaneous,Efficient Communication scheme for Human Space Flight Programme,"To increase the transmission reliability and better service quality, connectivity through multiple links or networks, i.e., multihoming, is considered which provides robustness and offers concurrent data transfer over multiple paths. The realtime data streaming requires low delay, jitter free transmission medium. For realtime multiplexed streams, comprising audio, video and data, the transmission reliability requirement is different for each type of stream. So, there is a need of an efficient transmission technique for such multiplexed streams with different reliability parameter settings for each stream over a multihomed networking environment. It is also required to have a suitable handoff mechanism in case of link failover with minimum handoff latency.The participants must design implement and demonstrate transmission protocol with pointtopoint realtime Audio, video and data conferencing application over multihomed network.DATA : Live Audio, video stream may be generated through webcam and mic. attached to a laptop/desktop machine for testing and evaluation.Data Set link:https://vedas.sac.gov.in/vcms/en/sih2020.html","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa84b13f24e35733b49d,Indian Space Research Organisation (ISRO),NM400,Software,Miscellaneous,Link Adaptive Speech Compression scheme for Human Space Flight Programme,"The objective is to design light weight end to end communication protocol which facilitates satellite link adaptive speech compression schemes. When the satcom link becomes erroneous and information rate needs to be reduced to maintain the link quality, the speech encoding scheme needs to be changed to provide lower rates. The information on type of encoding used needs to be made available to the receiver as part of end to end protocol to support decoding.Desired Outcome: The participants must design, implement and demonstrate end to end communication protocol with pointtopoint realtime speech communication (voice call) under variable link conditions using different available open source speech compression schemes like G729, CELP, MELP etc.  The rate adaptation with link condition to be demonstrated. Participants are encouraged to provide novel ways of determining link quality (selflearning) as part of end to end communication protocol.DATA: Live speech stream may be generated through laptop mic. And satellite link quality (BER) can be simulated using available tools like MATLAB/C for testing and evaluation.","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa84b13f24e35733b49e,Indian Space Research Organisation (ISRO),NM401,Software,Miscellaneous,Blind Scrambling Code Identification,"Satellite Link Monitoring and Analysis System requires identification of transmitted waveform parameters. Scrambler polynomial is one of the parameters. The objective is to identify the scrambler polynomial and initial seed (if any) used for scrambling on the dataset. The scrambling polynomials can be from any of the given standards namely DVBS, CCSDS, DVBS2, V.35.Desired Outcome: The challenge is in developing an algorithm that can identify the scrambler polynomial from the scrambled dataset given with the problem. The scrambler used in generating the data can be either selfsynchronous or synchronous. It is expected that the output of the developed algorithm should be polynomial estimation of the scrambler used in generating the waveform. Reasonable assumptions for the algorithm design can be taken.DATA: Matlab generated scrambled dataset","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa84b13f24e35733b49f,Indian Space Research Organisation (ISRO),NM402,Software,Miscellaneous,Efficient Header Compression technique for IP based communication over Satellite network,"SATCOM networks operate under bandwidth  power limited scenarios. In order to effectively utilize the network resources, the overheads are required to be reduced (specially TCP/IP Headers) in the user traffic. The IP header compression scheme should accept TCP/IP traffic from users  provide header compressed data over satellite link. The header compression system should support all protocols  provide seamless communication among multiple users by minimizing the TCP/IP headers through elimination/caching static fields.The compression algorithm should be capable of maximizing Header compression factor for applications like VoIP, FTP, HTTP etc.  handling static/dynamic fields of TCP/IP headers during communication between multiple users.Desired Outcome:  Complete algorithm development for header compression technique, system development and demonstration with different IP based services like  VoIP, FTP etc. Microcontroller based solution will be cheeredDATA: Real Time VoIP calling, FTP between server  client etc.","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa84b13f24e35733b4a0,Indian Space Research Organisation (ISRO),NM403,Software,Miscellaneous,"Customized Web-based animation for data cube, volume rendering and time series data visualization","Develop software for animating multispectral, multitemporal data (in the form of orthorectified data cube). User should be able to select parameters such as the band to visualize, the timerange or the timestep and animation speed parameters e.t.c.The software should be webbased and support combining data from various satellite imaging sensors. The software system should be able to handle large volumes of data.Data Set link:https://vedas.sac.gov.in/vcms/en/sih2020.html","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
5e00fa84b13f24e35733b4a1,Indian Space Research Organisation (ISRO),NM404,Software,Miscellaneous,Size Invariant Ship detection from SAR Images,"SAR satellites provide useful information for object detection. A methodology needs to be developed to detect ships at ocean area using SAR data and estimate size of the detected ships (size invariant). The methodology should be applicable for different resolution SAR data of same bands.Develop software with following two featuresa) Land water discrimination using SAR imagery,b) Output detected ships as a vector file, with an estimate of the size  of ship","
 
","
                                                                                                                       NA
                                                                                                                                                                                ",/storage/company_logo/IndianSpaceResearchOrganisationISRO.jpg
